id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
26116004480,261160,PE,Recife,CRAS Alto do Mandú,,,AVENIDA Dr. Eurico Chaves - 379,379,,Antigo Centro Social Urbano Nilo Coelho,Casa Amarela,52071250,"-8.024932225414925\,-34.92717593908311",2019-10-28T20:00:09.892Z
26116004482,261160,PE,Recife,CRAS Dois Irmãos,,,AVENIDA Professor Claudio Selva - 99,99,,"UFRPE, entrada de Sítio dos Pintos.",Dois Irmãos,52171260,"-8.0161786\,-34.94524949999999",2019-10-28T20:00:09.894Z
26116004483,261160,PE,Recife,CRAS Cordeiro,,,RUA Odete Monteiro - 450,450,Conjunto Residencial Casarão do Cordeiro,casarão do Cordeiro.,Cordeiro,50711440,"-8.045358747685174\,-34.92162728395704",2019-10-28T20:00:09.897Z
26116004484,261160,PE,Recife,CRAS Torrões,,,RUA Ijuí - 46,46,,,Torrões,50640070,"-8.0549763\,-34.9343989",2019-10-28T20:00:09.899Z
26116004486,261160,PE,Recife,CRAS Totó,,,"AVENIDA 11 de Agosto, s/n - 0",0,,Centro Social Urbano Bidu Krause,Totó,50791480,"-8.079710010542296\,-34.970566034317024",2019-10-28T20:00:09.903Z
26116004488,261160,PE,Recife,CRAS Pina,,,RUA Tomé Gibson - 455,455,,,Pina,51011480,"-8.097958771241048\,-34.88832950592042",2019-10-28T20:00:09.905Z
26116004490,261160,PE,Recife,CRAS Ibura de Baixo,,,AVENIDA Dois Rios - 521,521,,Em frente a Igreja Elshaday.,Ibura,51230000,"-8.112627286173916\,-34.93840903043748",2019-10-28T20:00:09.907Z
26116038748,261160,PE,Recife,CRAS Ibura de Cima/COHAB,,,RUA Pedro Malazart - 20,20,,"Próximo a Upinha UR4, UR5 e da Academia da Cidade.",Ibura,51300020,"-8.132058791979818\,-34.94755536317826",2019-10-28T20:00:09.909Z
26116038750,261160,PE,Recife,CRAS Bongi,,,AVENIDA General Abdias de Carvalho - 1083,1083,,No COMPAZ Ariano Suassuna,Madalena,50630810,"-8.060100701973642\,-34.926373958587654",2019-10-28T20:00:09.912Z
26117004595,261170,PE,Riacho Das Almas,CRAS Janim Mota,,,RUA José Felismino - 604,604,,,Centro,55120000,"-8.131748252032859\,-35.860944406004364",2019-10-28T20:00:09.914Z
26117020176,261170,PE,Riacho Das Almas,CRAS Alto do Jiquirí,,,RUA JOAQUIM SIMOA - 109,109,,Ao lado do PSF,ALTO DO JIQUIRI,55120000,"-8.13840476176954\,-35.85607051849366",2019-10-28T20:00:09.917Z
26118002127,261180,PE,Ribeirão,CRAS Centro de Referência de Assistência Social,,,AVENIDA RÁDIO CLUBE - 118,118,,PRÓXIMO A PRAÇA DA PREFEITURA,CENTRO,55520000,"-8.51213246121128\,-35.37436723709107",2019-10-28T20:00:09.921Z
26119002065,261190,PE,Rio Formoso,CASA DAS FAMÍLIAS,,,RUA SIQUEIRA CAMPOS - 100,100,PREDIO,,CENTRO,55570000,"-8.665558094119445\,-35.15640020370484",2019-10-28T20:00:09.927Z
26120002840,261200,PE,Sairé,CRAS - Centro de Referência da Assistência Social - Sairé,,,RUA PROJETADA - 00,00,,Próximo as casas da caixa econômica.,Vale Verde,55695000,"-8.324543558058169\,-35.71123123168946",2019-10-28T20:00:09.930Z
26120030432,261200,PE,Sairé,CRAS - Centro de referência da Assistência Social - Insurreição,,,RUA INSURREIÇÃO - 0,0,,Próximo a Escola de Miguel Mano,Zona Rural,55695000,"-8.325138042157784\,-35.70966482162476",2019-10-28T20:00:09.933Z
26121004596,261210,PE,Salgadinho,CRAS - CASA DAS FAMÍLIAS,,,SITIO PISSARREIRA - 0,0,,PRÓXIMO AO ANEXO DA ESCOLA PRESIDENTE MÉDICI,CENTRO,55675000,"-7.912820094788453\,-35.60207605361939",2019-10-28T20:00:09.936Z
26122004450,261220,PE,Salgueiro,CRAS I,,,RUA JOSÉ GOMES DE SÁ - 00,00,PRÉDIO,"Vizinho a Creche Letícia Roza, antigo prédio do CSU",DIVINO ESPÍRITO SANTO,56000000,"-8.070707480258863\,-39.111210107803345",2019-10-28T20:00:09.943Z
26122004452,261220,PE,Salgueiro,CRAS II,,,PRAÇA LUIZ PACÍFICO DA LUZ - 0,0,PRAÇA CEUs,PRÓXIMO A ESCOLA ESTADUAL MAURINA,COHAB,56000000,"-8.072104346192608\,-39.142141342163086",2019-10-28T20:00:09.946Z
26123004597,261230,PE,Saloá,CRAS Centro de Referencia da Assistencia Social,,,PRAÇA São Vicente - 28,28,,AO LADO DO INSS E ATACADÃO BARRA NOVA,CENTRO,55350000,"-8.975998529805823\,-36.688671112060554",2019-10-28T20:00:09.948Z
26124002140,261240,PE,Sanharó,CRAS PADRE NOVAL,,,RUA Vereador Jonas Américo de Freitas - 33,33,casa,,Pe. Noval,55250000,"-8.36092219701078\,-36.558637619018555",2019-10-28T20:00:09.951Z
26124032081,261240,PE,Sanharó,CRAS NOSSA SENHORA DE FÁTIMA,,,LOTEAMENTO Rua Eriberto Américo de Freitas - 30,30,casa,LOTEAMENTO N. SRA DE FATIMA,N. SRA DE FATIMA,55250000,"-8.358969067600027\,-36.56122326850891",2019-10-28T20:00:09.959Z
26124503481,261245,PE,Santa Cruz,CRAS VILA NOVA,,,RUA HERCÍLIO ARAUJO FERREIRA - 119,119,,VIZINHO A ESCOLA MUNICIPAL ANSELMO,CENTRO,56215000,"-8.2380855128587\,-40.328542068478384",2019-10-28T20:00:09.965Z
26124704612,261247,PE,Santa Cruz da Baixa Verde,CRAS Casa das famílias,,,RUA JOÃO ROQUE - 349,349,casa,VIZINHO A PREFEITURA,centro,56895000,"-7.821\,-38.15300000000002",2019-10-28T20:00:09.967Z
26125000659,261250,PE,Santa Cruz do Capibaribe,CRAS- CASA DAS FAMÍLIAS DONA DORES MARQEUS,,,RUA RAIMUNDA MARIA ARAGÃO - 51,51,,VIZINHO AO CABANA CLUB,BELA VISTA,55190000,"-7.944587339191879\,-36.2141078710556",2019-10-28T20:00:09.975Z
26125037723,261250,PE,Santa Cruz do Capibaribe,CRAS JULIO CESAR,,,RUA JOSÉ AURELIO DA SILVA - 00,00,,,SANTO AGOSTINHO,55190000,"-7.935579165144427\,-36.19688808917999",2019-10-28T20:00:09.978Z
26125038640,261250,PE,Santa Cruz do Capibaribe,CRAS PRAÇA DO CEU,,,RUA BENTO MARQUES JUNIOR - 0,0,,,SANTA FILOMENA,55190000,"-7.943200661743685\,-36.221569776535034",2019-10-28T20:00:09.983Z
26125504693,261255,PE,Santa Filomena,CRAS Centro de Referência da Assistência Social,,,RUA Elcivan Silva Gomes - 80,80,casa,Por trás do Posto de Combustível Seriema.,Centro,56210000,"-8.158291799999999\,-40.61118540000001",2019-10-28T20:00:09.989Z
26126001394,261260,PE,Santa Maria da Boa Vista,CENTRO DE REFERÊNCIA DE ASSISTENCIA SOCIAL- CASA DAS FAMÍLIAS,,,RUA JOAQUIM NABUCO - 202,202,CASA,,CENTRO,56380000,,2019-10-28T20:00:09.992Z
26127000057,261270,PE,Santa Maria do Cambucá,CRAS,,,RUA Doutor Agripino de Almeida - 272,272,,EM FRENTE ESCOLA JOÃO DAVID DE SOUZA,CENTRO,55765000,"-7.833813785171751\,-35.880897045135505",2019-10-28T20:00:09.999Z
26128000927,261280,PE,Santa Terezinha,CRAS CASA DA FAMÍLIA,,,RUA AFONSO FERREIRA NETO - 173,173,CASA,,Centro,56750000,"-7.377278027309667\,-37.47921466827393",2019-10-28T20:00:10.001Z
26129001468,261290,PE,São Benedito do Sul,CRAS - Centro de Referencia de Assistência Social,,,RUA Presidente João Pessoa - 15,15,CASA,,CENTRO,55410000,"-8.8151892158719\,-35.934562683105476",2019-10-28T20:00:10.007Z
26130000046,261300,PE,São Bento do Una,CRAS ANTONIO MATIAS,,,RUA 05 - 21,21,,Escola Ester Siqueira de souza,IRAQUE,55370000,"-8.516652572707633\,-36.4315277338028",2019-10-28T20:00:10.011Z
26130020527,261300,PE,São Bento do Una,CRAS SANTO AFONSO,,,RUA OITO - 425,425,,Próximo ao poço comunitário,SANTO AFONSO II,55370000,"-8.533321348391809\,-36.449428796768196",2019-10-28T20:00:10.014Z
26131004599,261310,PE,São Caitano,CRAS EROTIDES XAVIER DE PONTES,,,RUA Othon Bezerra de Melo - 137,137,,Próximo do antigo postinho,Centro,55130000,"-8.326815331715586\,-36.13720893859864",2019-10-28T20:00:10.027Z
26131035399,261310,PE,São Caitano,CRAS CABUGÁ,,,RUA José Raimundo da Silva - 00,00,,Antigo Prédio da Cilpe,Cabugá,55130000,"-8.325286663041648\,-36.144847869873054",2019-10-28T20:00:10.035Z
26132000935,261320,PE,São João,CRAS SAO JOAO,,,RUA JOAQUIM JOSE VILELA - 35,35,,Próximo à Prefeitura de São João.,CENTRO,55435000,"-8.8761832\,-36.3656484",2019-10-28T20:00:10.038Z
26133036207,261330,PE,São Joaquim do Monte,CRAS JOSÉ JOAQUIM FLORÊNCIO,,,RUA AMARO CABRAL DOS SANTOS - 00,00,CASA,PRÓXIMO A ESCOLA MUNICIPAL JOSE PORFIRIO DE CARVALHO,CENTRO,55670000,"-8.431578546689618\,-35.81633090972901",2019-10-28T20:00:10.044Z
26134004600,261340,PE,São José da Coroa Grande,CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,,,RUA JÚLIO BELO - 90,90,B,PRÓXIMO AO SALÃO PAROQUIAL,CENTRO,55565000,,2019-10-28T20:00:10.048Z
26135004441,261350,PE,São José do Belmonte,CASA DAS FAMILIAS,,,RUA São Paulo - 0,0,,Ao lado do Posto de Saúde Adelmo Alves Terto,VILA DELMIRO,56950000,"-7.858312240322113\,-38.74747037887573",2019-10-28T20:00:10.050Z
26136000378,261360,PE,São José do Egito,CRAS PLANALTO,,,RUA ROSA MARIA SOARES - 0,0,,PROXIMO ACADEMIA DA CIDADE,PAJEU,56700000,"-7.470788008721098\,-37.27806687311386",2019-10-28T20:00:10.053Z
26136020100,261360,PE,São José do Egito,CRAS SÃO JOÃO,,,TRAVESSA 06 de Janeiro - 0,0,,Antiga Rua da Salgadeira,Centro,56700000,"-7.478917547195666\,-37.27683454753788",2019-10-28T20:00:10.055Z
26137004130,261370,PE,São Lourenço da Mata,CRAS II CENTRO,,,AVENIDA MIGUEL LABANCA - 74,74,,Próximo à Escola Conde Correia de Araújo,VILA DO REINADO,54735000,"-7.99210609888859\,-35.043956637382514",2019-10-28T20:00:10.057Z
26137004131,261370,PE,São Lourenço da Mata,CRAS III - MATRIZ DA LUZ,,,RUA ERCINA LAPENDA - 198,198,,,MATRIZ DA LUZ,59749000,"-8.042232671243832\,-35.09891510009766",2019-10-28T20:00:10.061Z
26137004134,261370,PE,São Lourenço da Mata,CRAS I TIUMA,,,RUA NOVA - 32,32,,PRÓXIMO A IGREJA SANTO ANTÔNIO,TIUMA,54700000,"-7.976855486709743\,-35.072001814842224",2019-10-28T20:00:10.064Z
26138001180,261380,PE,São Vicente Ferrer,CRAS - CENTRO REFERÊNCIA DE ASSISTÊNCIA SOCIAL,,,PRAÇA PEDRO PEREIRA GUEDES - 0,0,,Próximo ao laboratório,CENTRO,55860000,"-7.591249918004402\,-35.48786181545256",2019-10-28T20:00:10.072Z
26139004602,261390,PE,Serra Talhada,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL - BOM JESUS,,,RUA FRANCISCO ALVES - 1404,1404,,,BOM JESUS,56906320,"-7.988856500000001\,-38.30741230000001",2019-10-28T20:00:10.076Z
26139006674,261390,PE,Serra Talhada,CRAS MUTIRÃO,,,"QUADRA 01, LOTE 27 - 27",27,,PRÓXIMO A IGREJA CATÓLICA,MUTIRÃO,56900000,"-7.973977422648086\,-38.28835129737855",2019-10-28T20:00:10.079Z
26139020621,261390,PE,Serra Talhada,CRAS CAXIXOLA,,,AVENIDA OLIMPIO MENEZES LEAL - 0,0,,CENTRO DE ARTES E ESPORTES UNIFICADOS-CEU,JOSE RUFINO ALVES,56900000,"-7.998037255129476\,-38.303146362304695",2019-10-28T20:00:10.084Z
26139035381,261390,PE,Serra Talhada,CRAS BORBOREMA,,,AVENIDA VICENTE INÁCIO OLIVEIRA - 1372,1372,,BR 232 KM 415,BORBOREMA,56906073,"-7.980825242796731\,-38.30709457397462",2019-10-28T20:00:10.088Z
26140004505,261400,PE,Serrita,CRAS NEUSA DE LIMA SAMPAIO,,,RUA CORONEL ROMÃO SAMPAIO - 50,50,,,CENTRO,56140000,"-7.944815795180356\,-39.2941153049469",2019-10-28T20:00:10.095Z
26141002128,261410,PE,Sertânia,CRAS Centro de Referência de Assistência Social - CRAS,,,RUA MARIA DOS ANJOS - 123,123,Casa,CENTRO SOCIAL URBANO,centro,56600000,"-8.070038666243173\,-37.269913899475114",2019-10-28T20:00:10.097Z
26142009396,261420,PE,Sirinhaém,CRAS CASA DAS FAMILIAS,,,RUA SEBASTIÃO CHAVES - 0,0,,EM FRENTE AO CENTRO EDUCACIONAL CRISTO REDENTOR,CENTRO,55580000,"-8.591651020216803\,-35.1170039176941",2019-10-28T20:00:10.109Z
26143002641,261430,PE,Moreilândia,CRAS SANTA TEREZINHA,,,RUA MANOEL ANTONIO DE QUEIROZ - 40,40,CASA,,CENTRO,56150000,"-7.627055772356604\,-39.54973518848419",2019-10-28T20:00:10.113Z
26144004617,261440,PE,Solidão,CRAS,,,RUA ELIZEU LUIZ DE LIMA - 00,00,CASA,,RIACHO VERDE,56795000,"-7.5951273\,-37.644832699999995",2019-10-28T20:00:10.116Z
26145006372,261450,PE,Surubim,CRAS Manoel Camelo da Silva,,,RUA Dezenove de Julho - 105,105,,Próximo à Praça São Marcelino.,São José,55750000,"-7.833832843550894\,-35.75045917116387",2019-10-28T20:00:10.130Z
26145038998,261450,PE,Surubim,CRAS Francelino Fabrício de Brito,,,AVENIDA Gilberto Xavier - 0,0,,,Coqueiro,55750000,"-7.832\,-35.756",2019-10-28T20:00:10.132Z
26146004603,261460,PE,Tabira,CRAS - Casa das Famílias,,,RUA ANTÔNIO CORDEIRO DE SOUSA - 000,000,Casa,,JOÃO CORDEIRO,56780000,"-7.598970400000001\,-37.537409000000025",2019-10-28T20:00:10.136Z
26146011974,261460,PE,Tabira,CRAS - Casa das Famílias,,,RUA JOJÓ CORDEIRO - 2545,2545,casa,,Centro,56780000,"-7.598364501423636\,-37.52998352050781",2019-10-28T20:00:10.139Z
26147000900,261470,PE,Tacaimbó,CRAS Monica Celmar,,,RUA Rua Doutor Artur Barbosa Maciel - 96,96,,academia das cidades,Centro,55140000,"-8.309089799999999\,-36.30036239999998",2019-10-28T20:00:10.146Z
26148004420,261480,PE,Tacaratu,CRAS - CENTRO DE REFERENCIA DA ASSISTÊNCIA SOCIAL DE TACARATU,,,RUA GETULIO VARGAS - 8,8,Casa,Próximo ao Ginásio Poliesportivo Carlos Pereira de Araujo.,CENTRO,56480000,"-9.103770545532061\,-38.1502389907837",2019-10-28T20:00:10.150Z
26148502316,261485,PE,Tamandaré,CRAS - CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,,,LOTEAMENTO Santo Inácio - 0000,0000,CASA,escola mundo mágico,CENTRO,55578000,"-8.748245010373136\,-35.10028839111328",2019-10-28T20:00:10.155Z
26150006789,261500,PE,Taquaritinga do Norte,CRAS AZINETE TAVARES VIRGINO BEZERRA - PÃO DE AÇÚCAR,,,RUA SEVERINO PEREIRA - 160,160,,por trás da antiga Usina,PÃO DE AÇUCAR,55790000,"-7.9390378\,-36.13003400000002",2019-10-28T20:00:10.157Z
26150034853,261500,PE,Taquaritinga do Norte,CRAS BEATRIZ CURVELO BARBOSA - CENTRO,,,RUA dos Jasmins - 28,28,,Em frente ao INSS,CENTRO,55790000,"-7.901389000000001\,-36.04561180000002",2019-10-28T20:00:10.162Z
26150036503,261500,PE,Taquaritinga do Norte,CRAS JOSÉ FERREIRA GOMES -JERIMUM,,,RUA TANCREDO NEVES - 000,000,,Próximo a Escola Chefe Leandro,JERIMUM,55790000,"-7.903\,-36.04399999999998",2019-10-28T20:00:10.165Z
26151002121,261510,PE,Terezinha,CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL - CASA DAS FAMÍLIAS,,,RUA Praça Dr. Francisco Pereira Lopes - 39,39,,Em frente a Praça Dr. Francisco Pereira Lopes,CENTRO,55305000,"-9.055825596634058\,-36.62306159734726",2019-10-28T20:00:10.167Z
26152004880,261520,PE,Terra Nova,CRAS CASA DA FAMILIA,,,AVENIDA AGAMENON MAGALHAES - 121,121,casa,ao lado da farmacia basica,CENTRO,56190000,"-8.228373919508945\,-39.37587976455689",2019-10-28T20:00:10.176Z
26153004417,261530,PE,Timbaúba,CRAS ESPAÇO DE ACOLHIDA,,,RUA LAURO BORBA - 230,230,,,JARDIM GUARANY,55870000,"-7.5028661\,-35.3196513",2019-10-28T20:00:10.181Z
26154004763,261540,PE,Toritama,CRAS PLANALTO,,,AVENIDA Projetada - 295,295,,,Planalto,55125000,,2019-10-28T20:00:10.184Z
26155003815,261550,PE,Tracunhaém,CRAS Casa da Família,,,RUA Rua 01 - 10,10,,,Lot. Liberdade,55805000,"-7.805\,-35.24000000000001",2019-10-28T20:00:10.191Z
26156003872,261560,PE,Trindade,CRAS Eliza Delmondes da Silva,,,RUA JOSÉ FELICIANO - 956,956,CRAS,Atrás do INSS,SÃO SEBASTIÃO,56250000,"-7.766911326246719\,-40.26281118392945",2019-10-28T20:00:10.208Z
26157004272,261570,PE,Triunfo,CRAS CASA DAS FAMÍLIAS,,,RUA OSCAR LOPES DE SIQUEIRA - 185,185,,,ALTO DA BOA VISTA,56870000,"-7.877823614658755\,-38.132840171456344",2019-10-28T20:00:10.211Z
26158004442,261580,PE,Tupanatinga,CRAS DEUSA BRANCA,,,RUA SANTOS DUMONT - 62,62,CASA,Em frente a Prefeitura Municipal,CENTRO,56540000,"-8.753394993979316\,-37.34100043773652",2019-10-28T20:00:10.212Z
26159001827,261590,PE,Tuparetama,CRAS - CASA DA FAMILIA,,,RUA FARMACEUTICO ALEIXINHO - 1,1,,Antigo prédio do Rotary Club.,CENTRO,56760000,"-7.602\,-37.311000000000035",2019-10-28T20:00:10.215Z
26160001777,261600,PE,Venturosa,CRAS - Centro de Referência de Assistência Social Janete Biliu,,,RUA Francisco Pereira de Carvalho Barros - 0,0,Casa,,Campo Grande,55270000,"-8.578008322677602\,-36.87340557575226",2019-10-28T20:00:10.216Z
26161004659,261610,PE,Verdejante,CASA DAS FAMILIAS,,,RUA ANTONIO CECILIO RANGEL - 00,00,CASA,Antiga Casa do Juiz,CENTRO,56120000,"-7.926081982261964\,-38.97193908691407",2019-10-28T20:00:10.218Z
26161815521,261618,PE,Vertente do Lério,CRAS CASA DA FAMILIA,,,AVENIDA capitão luiz de frança - 06,06,,EM FRENTE AO POSTO DE GASOLINA,CENTRO,55760000,"-7.77377851513559\,-35.84997653961182",2019-10-28T20:00:10.221Z
26162015410,261620,PE,Vertentes,CRAS MANOEL ALVES BEZERRA,,,SITIO LAGOA SALGADA - 1,1,,,ZONA RUARAL,55770000,"-7.918904591031459\,-35.9863682914841",2019-10-28T20:00:10.226Z
26163001038,261630,PE,Vicência,CRAS - CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL - COMUNIDADE CRISTÃ,,,PRAÇA MARIO RAMOS DE ANDRADE LIMA - 01,01,,PRÓXIMO AO NUCLEO DA POLICIA - NISC E DA IGREJA ASSEMBLEIA DE DUES DE VICENCIA/PE,CENTRO,55850000,"-7.652959211092705\,-35.319585800170906",2019-10-28T20:00:10.228Z
26164004604,261640,PE,Vitória de Santo Antão,CRAS LÍDIA QUEIROZ,,,AVENIDA ADÉLIO ANDRADE - 0,0,,Próximo ao mercadinho de murilo,Lidia Queroz,55600000,"-8.124979863664558\,-35.28252840042115",2019-10-28T20:00:10.231Z
26164030383,261640,PE,Vitória de Santo Antão,CRAS Lagoa Redonda,,,RUA DOM JOÃO COSTA - 758,758,,,MAUÉS,55600000,"-8.12202717548525\,-35.312075614929206",2019-10-28T20:00:10.234Z
26164035509,261640,PE,Vitória de Santo Antão,CRAS MARIO BEZERRA,,,RUA SANTA EFIGÊNIA - 105,105,,"NA CURVA DO ""S"".",MÁRIO BEZERRA,55614410,"-8.125001105946867\,-35.29057502746583",2019-10-28T20:00:10.235Z
26164035511,261640,PE,Vitória de Santo Antão,CRAS MILITINA,,,"QUADRA E, Lot. Militina. - 000",000,,"Próximo ao Conjunto Habitacional:Minha casa, Minha Vida.",Militina,55600000,"-8.10116655878389\,-35.277142524719245",2019-10-28T20:00:10.238Z
26164035951,261640,PE,Vitória de Santo Antão,CRAS BELA VISTA II,,,RUA COLINAS DO CANADÁ - 270,270,,,BELA VISTA,55600000,"-8.106604868655765\,-35.294394493103034",2019-10-28T20:00:10.240Z
26165001060,261650,PE,Xexéu,CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL- CASA DAS FAMÍLIAS.,,,AVENIDA JUVENAL VIEIRA - 0,0,,HOSPITAL SANTA JOANA,BOA VISTA,55555000,"-8.807603332037148\,-35.6269133090973",2019-10-28T20:00:10.241Z
